id,text,label,annotator,text_en
1267,"Ser boazinha até com quem devia ser chata, tentar tratar todos bem.",0,2,"Being nice even to those who should be annoying, trying to treat everyone well."
1269,"Dois irmãos que moravam em fazendas vizinhas, separadas apenas por um riacho, entraram em conflito.",-1,3,"Two brothers who lived on neighboring farms, separated only by a stream, came into conflict."
1270,"O que começou com um pequeno mal entendido, finalmente explodiu numa troca de palavras ríspidas, seguidas por semanas de total silêncio.",-1,3,"What started as a small misunderstanding finally exploded into an exchange of harsh words, followed by weeks of total silence."
1271,"Numa manhã, o irmão mais velho ouviu baterem à sua porta.",0,3,"One morning, the older brother heard a knock on his door."
1272,"Estou procurando trabalho, talvez você tenha algum serviço para mim.",0,3,"I'm looking for work, maybe you have some service for me."
1273,"Acho que entendo a situação, mostre-me onde estão a pá e os pregos.",0,2,"I think I understand the situation, show me where the shovel and nails are."
1274,O irmão mais velho entregou o material e foi para a cidade.,0,3,The older brother delivered the material and went to the city.
1275,"O homem ficou ali cortando, medindo, trabalhando o dia inteiro.",0,3,"The man stayed there cutting, measuring, working all day."
1276,"Em vez de cerca, uma ponte foi construída ali, ligando as duas margens do riacho.",0,3,"Instead of a fence, a bridge was built there, connecting the two banks of the stream."
1277,Era um belo trabalho.,1,3,It was beautiful work.
1278,Ao olhar novamente para a ponte viu o seu irmão se aproximando de braços abertos.,1,3,When he looked back at the bridge he saw his brother approaching with open arms.
1279,"Você realmente foi muito amigo construindo esta ponte mesmo depois do que eu lhe disse, de repente, num só impulso, o irmão mais velho correu na direção do outro e abraçaram-se",1,3,"You really were a great friend building this bridge even after what I told you, suddenly, on one impulse, the older brother ran towards the other and they hugged each other"
1280,"O carpinteiro que fez o trabalho, partiu com sua caixa de ferramentas.",0,2,The carpenter who did the work left with his toolbox.
1281,"Já pensou como as coisas seriam mais fáceis se parássemos de construir cercas e muros e passássemos a construir pontes com nossos familiares, amigos, colegas do trabalho e principalmente nossos inimigos.",1,2,"Have you ever thought how much easier things would be if we stopped building fences and walls and started building bridges with our family, friends, work colleagues and especially our enemies."
1282,"É bom demais amar, e ser amado é melhor ainda.",1,3,"It's so good to love, and being loved is even better."
1283,"Eu já não sinto mais aquele amor, não sinto prazer, já não consigo mais gostar nem de mim.",-1,3,"I no longer feel that love, I no longer feel pleasure, I can no longer even like myself."
1284,As vezes eu penso em orar em conversar com Deus.,0,2,Sometimes I think about praying and talking to God.
1285,Tenho tantos pecados que teria que nascer duas vezes para pedir perdão a Deus e me arrepender de todos eles.,-1,3,I have so many sins that I would have to be born twice to ask God for forgiveness and repent of them all.
1286,"Mesmo assim continuo cometendo os mesmos erros, como se alguma coisa me puxasse, para o fundo do poço ,para um beco sem saída, sinto falta de carinho, de me arrumar, de sair ,de ter amigos pra conversar ,sinto falta de ser alguém, de ser lembrada, de ser amada, me sinto perdida.",-1,3,"Even so, I continue to make the same mistakes, as if something was pulling me to rock bottom, to a dead end, I miss affection, getting ready, going out, having friends to talk to, I miss being someone, being remembered, being loved, I feel lost."
1287,"A beleza de uma mulher está no seu sorriso, na sua personalidade, na sua simplicidade.",1,2,"The beauty of a woman is in her smile, her personality, her simplicity."
1288,A beleza de uma mulher está dentro dela.,1,2,A woman's beauty is within her.
1289,"Tenho orgulho de mim, mesmo com todos os meus defeitos, problemas e manias, sou satisfeita comigo mesma.",1,3,"I'm proud of myself, even with all my flaws, problems and quirks, I'm satisfied with myself."
1290,"Sou forte, madura, e aprendo com meus erros.",1,3,"I am strong, mature, and I learn from my mistakes."
1291," Pois é, me orgulho de mim mesma, porque mesmo com todos os problemas, continuo aqui intacta.",1,3,"Well, I'm proud of myself, because even with all the problems, I'm still here intact."
1292,Eu estou apaixonada pelo meu melhor amigo.,1,2,I'm in love with my best friend.
1293,"Eu só sei que agora estou melhor ,e sabe o que mais me surpreendeu, o fato de essas palavras virem dela.",1,3,"I just know that I'm better now, and you know what surprised me most, the fact that these words came from her."
1294,Foi Deus usando a boca de uma amiga minha pra me transmitir a mensagem de que ele tem algo melhor pra mim.,1,3,It was God using the mouth of a friend of mine to convey to me the message that he has something better for me.
1295,"Obrigada por me mostrar através da Leticia que ele não era o cara pra mim, que no futuro, algo melhor me espera.",1,3,"Thank you for showing me through Leticia that he wasn't the guy for me, that in the future, something better awaits me."
1296,"Eu já vinha recebendo vários sinais de que não era ele, mas não tinha percebido, e só agora depois disso, parei para olhar a minha volta e vi que não é ele o meu cara.",-1,2,"I had already been receiving several signs that it wasn't him, but I hadn't realized, and only now after that, I stopped to look around me and saw that he's not my guy."
1297,"Encontrarei alguém que realmente me faça feliz, talvez, Deus quer que ele seja somente meu amigo, o meu melhor amigo, aquele amigo do jardim de infância, Deus tem algo melhor pra mim.",1,3,"I will find someone who really makes me happy, maybe, God wants him to be just my friend, my best friend, that friend from kindergarten, God has something better for me."
1298,"Apaixonada pelas coisas simples que o mundo oferece como a mata, a chuva, o sol, a lua, o orvalho da floresta.",1,3,"Passionate about the simple things that the world offers such as the forest, the rain, the sun, the moon, the forest dew."
1299,"Sou como o rio que corre em busca de algo, mas não sabe o que, e nem quando vai chegar.",0,3,"I'm like a river that flows in search of something, but doesn't know what or when it will arrive."
1300,"Estou sempre disponível para ajudar meus amigos, meus verdadeiros amigos e a quem precisar.",1,3,"I am always available to help my friends, my true friends and anyone who needs it."
1301,Foi a coisa mais linda a formatura dessa minha afilhada.,1,3,It was the most beautiful thing for my goddaughter to graduate.
1302,"Parabéns Camilly Vitória , foi pro ensino fundamental, eu te amo muito afilhada.",1,3,"Congratulations Camilly Vitória, you went to elementary school, I love you so much, goddaughter."
1303,"Quando durmo a noite sempre sonho com você, você é lindo.",1,3,"When I sleep at night I always dream of you, you are beautiful."
1304,"Apesar da distância ainda resta uma esperança de eu poder te ver, meu amor eterno.",1,3,"Despite the distance there is still hope that I can see you, my eternal love."
1305,Mas é só você que me faz bem.,1,2,But it's only you that makes me feel good.
1306,"Não ligo pra esse papo, só ligo pra você.",0,2,"I don't care about this chat, I only care about you."
1307,"Por favor me explique, nunca imaginei poder amar assim.",1,2,"Please explain to me, I never imagined being able to love like this."
1308,Ano passado conheci um menino fiquei com ele.,0,3,Last year I met a boy and I stayed with him.
1309,"O único que sabe a resposta é ELE, portanto, reflita sobre a sua vida e peça perdão pelos seus pecados, como a Bíblia mesmo ensina não julgue o próximo, para não ser julgado.",0,2,"The only one who knows the answer is HE, therefore, reflect on your life and ask for forgiveness for your sins, as the Bible teaches, do not judge your neighbor, so as not to be judged."
1310,"Eu tenho alguns planos em minha mente, e tem um prazo para isso ser realizado.",0,3,"I have some plans in my mind, and there is a deadline for them to be accomplished."
1311,"Eu peço a Deus que me de paciência, porque tudo é uma fase.",0,2,"I ask God to give me patience, because everything is a phase."
1312,"Eu sou o único homem que será sempre fiel a você, aquele que jamais irá te abandonar.",1,3,"I am the only man who will always be faithful to you, the one who will never abandon you."
